datetimeUTC,"USGS 04092677: Grand Calumet River at Industrial Hwy at Gary, IN","USGS 04092750: Indiana Harbor Canal at East Chicago, IN","USGS 05536357: Grand Calumet River at Hohman Ave at Hammond, IN","USGS 04092750: Indiana Harbor Canal at East Chicago, IN (6-hour Mean)"
2020-08-26 04:40:00+00:00,766.00,-289.00,473.00,471.97
2020-08-26 04:45:00+00:00,762.00,-84.60,473.00,492.66
2020-08-26 04:50:00+00:00,758.00,663.00,472.33,497.86
2020-08-26 04:55:00+00:00,754.00,1040.00,471.67,434.03
2020-08-26 05:00:00+00:00,750.00,120.00,471.00,342.25
2020-08-26 05:05:00+00:00,752.00,-1200.00,470.33,289.92
2020-08-26 05:10:00+00:00,754.00,-85.00,469.67,254.22
2020-08-26 05:15:00+00:00,756.00,1250.00,469.00,213.67
2020-08-26 05:20:00+00:00,762.00,2320.00,468.67,219.12
2020-08-26 05:25:00+00:00,768.00,1920.00,468.33,284.46
2020-08-26 05:30:00+00:00,774.00,643.00,468.00,361.45
2020-08-26 05:35:00+00:00,763.67,-2020.00,467.33,433.09
2020-08-26 05:40:00+00:00,753.33,-3720.00,466.67,461.97
2020-08-26 05:45:00+00:00,743.00,-2020.00,466.00,475.28
2020-08-26 05:50:00+00:00,734.33,486.00,464.67,452.35
2020-08-26 05:55:00+00:00,725.67,766.00,463.33,404.09
2020-08-26 06:00:00+00:00,717.00,331.00,462.00,331.08
2020-08-26 06:05:00+00:00,729.33,3250.00,461.67,292.58
2020-08-26 06:10:00+00:00,741.67,3780.00,461.33,296.74
2020-08-26 06:15:00+00:00,754.00,1090.00,461.00,320.91
2020-08-26 06:20:00+00:00,752.00,-1550.00,461.33,336.24
2020-08-26 06:25:00+00:00,750.00,-1290.00,461.67,367.49
2020-08-26 06:30:00+00:00,748.00,103.00,462.00,418.86
2020-08-26 06:35:00+00:00,747.00,617.00,462.67,467.08
2020-08-26 06:40:00+00:00,746.00,-497.00,463.33,481.06
2020-08-26 06:45:00+00:00,745.00,-257.00,464.00,446.67
2020-08-26 06:50:00+00:00,743.67,1350.00,463.00,409.01
2020-08-26 06:55:00+00:00,742.33,2350.00,462.00,372.04
2020-08-26 07:00:00+00:00,741.00,783.00,461.00,357.87
2020-08-26 07:05:00+00:00,739.33,-2380.00,461.00,338.63
2020-08-26 07:10:00+00:00,737.67,-2630.00,461.00,318.91
2020-08-26 07:15:00+00:00,736.00,-1660.00,461.00,297.58
2020-08-26 07:20:00+00:00,740.00,-767.00,461.00,292.64
2020-08-26 07:25:00+00:00,744.00,70.30,461.00,286.13
2020-08-26 07:30:00+00:00,748.00,2670.00,461.00,261.05
2020-08-26 07:35:00+00:00,745.33,4690.00,460.33,219.53
2020-08-26 07:40:00+00:00,742.67,4970.00,459.67,207.32
2020-08-26 07:45:00+00:00,740.00,3820.00,459.00,224.83
2020-08-26 07:50:00+00:00,739.00,1410.00,459.67,243.52
2020-08-26 07:55:00+00:00,738.00,-1250.00,460.33,265.54
2020-08-26 08:00:00+00:00,737.00,-2860.00,461.00,278.41
2020-08-26 08:05:00+00:00,738.00,-2760.00,461.33,284.49
2020-08-26 08:10:00+00:00,739.00,-2120.00,461.67,278.19
2020-08-26 08:15:00+00:00,740.00,-1430.00,462.00,239.49
2020-08-26 08:20:00+00:00,744.00,415.00,460.33,196.07
2020-08-26 08:25:00+00:00,748.00,1550.00,458.67,162.15
2020-08-26 08:30:00+00:00,752.00,2130.00,457.00,154.75
2020-08-26 08:35:00+00:00,754.67,2720.00,456.00,178.00
2020-08-26 08:40:00+00:00,757.33,188.00,455.00,243.62
2020-08-26 08:45:00+00:00,760.00,-358.00,454.00,349.23
2020-08-26 08:50:00+00:00,755.33,-783.00,454.67,434.17
2020-08-26 08:55:00+00:00,750.67,-393.00,455.33,462.71
2020-08-26 09:00:00+00:00,746.00,-1830.00,456.00,452.91
2020-08-26 09:05:00+00:00,745.00,-1680.00,456.00,424.40
2020-08-26 09:10:00+00:00,744.00,-486.00,456.00,338.79
2020-08-26 09:15:00+00:00,743.00,1370.00,456.00,238.38
2020-08-26 09:20:00+00:00,743.33,1840.00,455.33,169.88
2020-08-26 09:25:00+00:00,743.67,2040.00,454.67,150.16
2020-08-26 09:30:00+00:00,744.00,2370.00,454.00,155.29
2020-08-26 09:35:00+00:00,745.00,2570.00,454.67,176.21
2020-08-26 09:40:00+00:00,746.00,1160.00,455.33,192.28
2020-08-26 09:45:00+00:00,747.00,-981.00,456.00,241.14
2020-08-26 09:50:00+00:00,742.67,-829.00,456.33,288.22
2020-08-26 09:55:00+00:00,738.33,-1700.00,456.67,307.40
2020-08-26 10:00:00+00:00,734.00,-1690.00,457.00,279.64
2020-08-26 10:05:00+00:00,732.67,-1680.00,457.00,259.38
2020-08-26 10:10:00+00:00,731.33,121.00,457.00,277.73
2020-08-26 10:15:00+00:00,730.00,313.00,457.00,294.99
2020-08-26 10:20:00+00:00,731.33,17.80,456.00,297.18
2020-08-26 10:25:00+00:00,732.67,-1110.00,455.00,292.21
2020-08-26 10:30:00+00:00,734.00,-191.00,454.00,283.62
2020-08-26 10:35:00+00:00,730.67,-331.00,454.67,259.92
2020-08-26 10:40:00+00:00,727.33,749.00,455.33,213.48
2020-08-26 10:45:00+00:00,724.00,989.00,456.00,160.06
2020-08-26 10:50:00+00:00,718.67,1280.00,456.33,111.04
2020-08-26 10:55:00+00:00,713.33,2270.00,456.67,77.07
2020-08-26 11:00:00+00:00,708.00,1980.00,457.00,68.17
2020-08-26 11:05:00+00:00,709.67,564.00,457.67,88.17
2020-08-26 11:10:00+00:00,711.33,-1660.00,458.33,121.91
2020-08-26 11:15:00+00:00,713.00,-2910.00,459.00,166.02
2020-08-26 11:20:00+00:00,714.33,-1920.00,459.67,216.56
2020-08-26 11:25:00+00:00,715.67,-156.00,460.33,251.29
2020-08-26 11:30:00+00:00,717.00,1380.00,461.00,265.95
2020-08-26 11:35:00+00:00,716.33,2340.00,461.00,275.67
2020-08-26 11:40:00+00:00,715.67,2770.00,461.00,269.10
2020-08-26 11:45:00+00:00,715.00,3990.00,461.00,268.14
2020-08-26 11:50:00+00:00,711.00,4180.00,461.00,266.81
2020-08-26 11:55:00+00:00,707.00,2570.00,461.00,270.60
2020-08-26 12:00:00+00:00,703.00,50.30,461.00,263.15
2020-08-26 12:05:00+00:00,696.33,-1750.00,462.00,286.12
2020-08-26 12:10:00+00:00,689.67,-3000.00,463.00,310.08
2020-08-26 12:15:00+00:00,683.00,-3550.00,464.00,329.40
2020-08-26 12:20:00+00:00,683.00,-3910.00,463.00,322.59
2020-08-26 12:25:00+00:00,683.00,-2990.00,462.00,335.46
2020-08-26 12:30:00+00:00,683.00,-915.00,461.00,326.70
2020-08-26 12:35:00+00:00,689.67,1630.00,459.33,291.92
2020-08-26 12:40:00+00:00,696.33,1790.00,457.67,233.97
2020-08-26 12:45:00+00:00,703.00,3070.00,456.00,200.82
2020-08-26 12:50:00+00:00,703.00,3180.00,456.33,177.82
2020-08-26 12:55:00+00:00,703.00,2750.00,456.67,142.88
2020-08-26 13:00:00+00:00,703.00,323.00,457.00,134.52
2020-08-26 13:05:00+00:00,705.67,-696.00,458.33,148.51
2020-08-26 13:10:00+00:00,708.33,-1040.00,459.67,178.79
2020-08-26 13:15:00+00:00,711.00,-1370.00,461.00,214.40
2020-08-26 13:20:00+00:00,714.33,-1500.00,461.33,262.71
2020-08-26 13:25:00+00:00,717.67,-1130.00,461.67,308.36
2020-08-26 13:30:00+00:00,721.00,-557.00,462.00,350.00
2020-08-26 13:35:00+00:00,719.33,940.00,461.67,370.70
2020-08-26 13:40:00+00:00,717.67,1300.00,461.33,368.49
2020-08-26 13:45:00+00:00,716.00,1070.00,461.00,326.59
2020-08-26 13:50:00+00:00,714.67,242.00,461.00,282.77
2020-08-26 13:55:00+00:00,713.33,-1070.00,461.00,251.26
2020-08-26 14:00:00+00:00,712.00,-1900.00,461.00,224.22
2020-08-26 14:05:00+00:00,710.33,-1400.00,461.33,216.14
2020-08-26 14:10:00+00:00,708.67,-297.00,461.67,233.62
2020-08-26 14:15:00+00:00,707.00,1100.00,462.00,282.52
2020-08-26 14:20:00+00:00,706.00,2260.00,462.00,355.95
2020-08-26 14:25:00+00:00,705.00,2950.00,462.00,408.28
2020-08-26 14:30:00+00:00,704.00,2620.00,462.00,401.11
2020-08-26 14:35:00+00:00,694.33,2840.00,463.33,369.40
2020-08-26 14:40:00+00:00,684.67,2240.00,464.67,347.10
2020-08-26 14:45:00+00:00,675.00,118.00,466.00,335.18
2020-08-26 14:50:00+00:00,674.00,-455.00,466.67,291.95
2020-08-26 14:55:00+00:00,673.00,-506.00,467.33,232.14
2020-08-26 15:00:00+00:00,672.00,-937.00,468.00,199.49
2020-08-26 15:05:00+00:00,676.00,-153.00,467.33,204.18
2020-08-26 15:10:00+00:00,680.00,68.80,466.67,220.42
2020-08-26 15:15:00+00:00,684.00,924.00,466.00,240.42
2020-08-26 15:20:00+00:00,677.67,873.00,464.67,249.19
2020-08-26 15:25:00+00:00,671.33,2780.00,463.33,281.52
2020-08-26 15:30:00+00:00,665.00,1400.00,462.00,321.05
2020-08-26 15:35:00+00:00,667.00,-169.00,461.67,338.38
2020-08-26 15:40:00+00:00,669.00,-1660.00,461.33,314.38
2020-08-26 15:45:00+00:00,671.00,-1260.00,461.00,294.16
2020-08-26 15:50:00+00:00,684.33,-2660.00,460.33,268.82
2020-08-26 15:55:00+00:00,697.67,-3380.00,459.67,236.23
2020-08-26 16:00:00+00:00,711.00,-2310.00,459.00,213.22
2020-08-26 16:05:00+00:00,710.33,-669.00,458.33,228.11
2020-08-26 16:10:00+00:00,709.67,531.00,457.67,264.63
2020-08-26 16:15:00+00:00,709.00,2720.00,457.00,298.05
2020-08-26 16:20:00+00:00,710.67,3840.00,457.00,326.60
2020-08-26 16:25:00+00:00,712.33,3350.00,457.00,342.26
2020-08-26 16:30:00+00:00,714.00,1930.00,457.00,349.56
2020-08-26 16:35:00+00:00,764.00,1320.00,458.33,366.05
2020-08-26 16:40:00+00:00,814.00,-492.00,459.67,345.44
2020-08-26 16:45:00+00:00,864.00,-2310.00,461.00,297.76
2020-08-26 16:50:00+00:00,858.00,-2210.00,462.00,267.49
2020-08-26 16:55:00+00:00,852.00,-1020.00,463.00,288.28
2020-08-26 17:00:00+00:00,846.00,296.00,464.00,325.68
2020-08-26 17:05:00+00:00,788.00,1390.00,463.33,349.11
2020-08-26 17:10:00+00:00,730.00,1840.00,462.67,372.28
2020-08-26 17:15:00+00:00,672.00,1910.00,462.00,388.82
2020-08-26 17:20:00+00:00,676.33,2450.00,461.67,369.49
2020-08-26 17:25:00+00:00,680.67,1900.00,461.33,343.49
2020-08-26 17:30:00+00:00,685.00,-679.00,461.00,311.30
2020-08-26 17:35:00+00:00,688.00,-935.00,461.33,278.72
2020-08-26 17:40:00+00:00,691.00,712.00,461.67,238.88
2020-08-26 17:45:00+00:00,694.00,1900.00,462.00,220.66
2020-08-26 17:50:00+00:00,691.33,834.00,462.00,231.06
2020-08-26 17:55:00+00:00,688.67,-186.00,462.00,227.11
2020-08-26 18:00:00+00:00,686.00,187.00,462.00,235.23
2020-08-26 18:05:00+00:00,688.33,392.00,461.00,262.86
2020-08-26 18:10:00+00:00,690.67,-564.00,460.00,259.97
2020-08-26 18:15:00+00:00,693.00,-1540.00,459.00,237.93
2020-08-26 18:20:00+00:00,698.33,-2910.00,458.33,231.90
2020-08-26 18:25:00+00:00,703.67,-1550.00,457.67,247.62
2020-08-26 18:30:00+00:00,709.00,-104.00,457.00,229.12
2020-08-26 18:35:00+00:00,712.67,350.00,456.67,216.78
2020-08-26 18:40:00+00:00,716.33,-122.00,456.33,242.11
2020-08-26 18:45:00+00:00,720.00,314.00,456.00,306.77
2020-08-26 18:50:00+00:00,717.00,1220.00,456.00,347.45
2020-08-26 18:55:00+00:00,714.00,801.00,456.00,379.26
2020-08-26 19:00:00+00:00,711.00,1070.00,456.00,404.19
2020-08-26 19:05:00+00:00,704.00,1410.00,457.00,436.54
2020-08-26 19:10:00+00:00,697.00,1970.00,458.00,465.29
2020-08-26 19:15:00+00:00,690.00,1400.00,459.00,450.06
2020-08-26 19:20:00+00:00,681.33,714.00,460.00,368.42
2020-08-26 19:25:00+00:00,672.67,-357.00,461.00,301.43
2020-08-26 19:30:00+00:00,664.00,-597.00,462.00,276.50
2020-08-26 19:35:00+00:00,660.00,647.00,462.00,260.51
2020-08-26 19:40:00+00:00,656.00,-565.00,462.00,232.46
2020-08-26 19:45:00+00:00,652.00,-2180.00,462.00,248.62
2020-08-26 19:50:00+00:00,652.67,-1140.00,461.67,306.43
2020-08-26 19:55:00+00:00,653.33,1760.00,461.33,364.65
2020-08-26 20:00:00+00:00,654.00,1660.00,461.00,410.27
2020-08-26 20:05:00+00:00,651.33,-190.00,460.33,432.65
2020-08-26 20:10:00+00:00,648.67,292.00,459.67,424.73
2020-08-26 20:15:00+00:00,646.00,910.00,459.00,388.18
2020-08-26 20:20:00+00:00,650.67,-311.00,459.00,352.05
2020-08-26 20:25:00+00:00,655.33,362.00,459.00,304.95
2020-08-26 20:30:00+00:00,660.00,600.00,459.00,268.12
2020-08-26 20:35:00+00:00,669.33,242.00,459.00,263.58
2020-08-26 20:40:00+00:00,678.67,-68.50,459.00,262.69
2020-08-26 20:45:00+00:00,688.00,910.00,459.00,244.14
2020-08-26 20:50:00+00:00,684.67,877.00,459.00,229.28
2020-08-26 20:55:00+00:00,681.33,-743.00,459.00,240.32
2020-08-26 21:00:00+00:00,678.00,86.50,459.00,269.72
2020-08-26 21:05:00+00:00,674.67,1080.00,459.00,301.54
2020-08-26 21:10:00+00:00,671.33,-364.00,459.00,319.46
2020-08-26 21:15:00+00:00,668.00,-1540.00,459.00,329.76
2020-08-26 21:20:00+00:00,678.67,484.00,459.00,347.36
2020-08-26 21:25:00+00:00,689.33,2020.00,459.00,391.18
2020-08-26 21:30:00+00:00,700.00,1430.00,459.00,407.96
2020-08-26 21:35:00+00:00,693.00,499.00,459.00,392.40
2020-08-26 21:40:00+00:00,686.00,1680.00,459.00,371.99
2020-08-26 21:45:00+00:00,679.00,3060.00,459.00,376.03
2020-08-26 21:50:00+00:00,672.00,1710.00,459.67,391.87
2020-08-26 21:55:00+00:00,665.00,-338.00,460.33,401.32
2020-08-26 22:00:00+00:00,658.00,-1560.00,461.00,404.46
2020-08-26 22:05:00+00:00,653.00,51.40,461.00,397.77
2020-08-26 22:10:00+00:00,648.00,1430.00,461.00,403.66
2020-08-26 22:15:00+00:00,643.00,-581.00,461.00,410.92
2020-08-26 22:20:00+00:00,655.33,-3240.00,459.67,403.57
2020-08-26 22:25:00+00:00,667.67,-1050.00,458.33,383.12
2020-08-26 22:30:00+00:00,680.00,1530.00,457.00,389.17
2020-08-26 22:35:00+00:00,698.67,763.00,456.67,390.13
2020-08-26 22:40:00+00:00,717.33,-728.00,456.33,359.89
2020-08-26 22:45:00+00:00,736.00,688.00,456.00,340.51
2020-08-26 22:50:00+00:00,732.00,1910.00,456.00,349.28
2020-08-26 22:55:00+00:00,728.00,2040.00,456.00,331.74
2020-08-26 23:00:00+00:00,724.00,2310.00,456.00,285.03
2020-08-26 23:05:00+00:00,724.33,1930.00,456.33,258.21
2020-08-26 23:10:00+00:00,724.67,812.00,456.67,266.85
2020-08-26 23:15:00+00:00,725.00,-828.00,457.00,270.57
2020-08-26 23:20:00+00:00,728.00,-728.00,457.00,278.92
2020-08-26 23:25:00+00:00,731.00,-988.00,457.00,313.59
2020-08-26 23:30:00+00:00,734.00,-789.00,457.00,332.33
2020-08-26 23:35:00+00:00,739.67,-1010.00,456.00,343.84
2020-08-26 23:40:00+00:00,745.33,-1000.00,455.00,364.36
2020-08-26 23:45:00+00:00,751.00,-642.00,454.00,380.64
2020-08-26 23:50:00+00:00,742.00,815.00,453.33,354.34
2020-08-26 23:55:00+00:00,733.00,1640.00,452.67,321.64
2020-08-27 00:00:00+00:00,724.00,1960.00,452.00,306.07
2020-08-27 00:05:00+00:00,721.67,2510.00,452.00,285.57
2020-08-27 00:10:00+00:00,719.33,1700.00,452.00,250.91
2020-08-27 00:15:00+00:00,717.00,188.00,452.00,244.14
2020-08-27 00:20:00+00:00,717.00,-255.00,452.67,271.24
2020-08-27 00:25:00+00:00,717.00,289.00,453.33,295.43
2020-08-27 00:30:00+00:00,717.00,-325.00,454.00,320.36
2020-08-27 00:35:00+00:00,716.33,-1240.00,454.67,343.78
2020-08-27 00:40:00+00:00,715.67,-1140.00,455.33,358.18
2020-08-27 00:45:00+00:00,715.00,173.00,456.00,343.07
2020-08-27 00:50:00+00:00,719.33,1470.00,455.33,306.48
2020-08-27 00:55:00+00:00,723.67,1910.00,454.67,271.40
2020-08-27 01:00:00+00:00,728.00,1030.00,454.00,247.13
2020-08-27 01:05:00+00:00,732.67,582.00,453.33,245.48
2020-08-27 01:10:00+00:00,737.33,1840.00,452.67,229.57
2020-08-27 01:15:00+00:00,742.00,2500.00,452.00,195.60
2020-08-27 01:20:00+00:00,747.33,863.00,452.00,196.88
2020-08-27 01:25:00+00:00,752.67,-779.00,452.00,247.94
2020-08-27 01:30:00+00:00,758.00,84.90,452.00,261.38
2020-08-27 01:35:00+00:00,762.67,-527.00,452.00,230.83
2020-08-27 01:40:00+00:00,767.33,-1560.00,452.00,224.68
2020-08-27 01:45:00+00:00,772.00,-1980.00,452.00,258.48
2020-08-27 01:50:00+00:00,776.67,-1540.00,451.67,280.16
2020-08-27 01:55:00+00:00,781.33,-2420.00,451.33,273.31
2020-08-27 02:00:00+00:00,786.00,-1650.00,451.00,264.81
2020-08-27 02:05:00+00:00,791.00,-298.00,450.33,255.36
2020-08-27 02:10:00+00:00,796.00,441.00,449.67,235.70
2020-08-27 02:15:00+00:00,801.00,563.00,449.00,219.68
2020-08-27 02:20:00+00:00,786.00,1520.00,450.00,221.65
2020-08-27 02:25:00+00:00,771.00,2220.00,451.00,234.91
2020-08-27 02:30:00+00:00,756.00,1730.00,452.00,243.96
2020-08-27 02:35:00+00:00,742.00,1440.00,453.67,238.61
2020-08-27 02:40:00+00:00,728.00,1740.00,455.33,248.18
2020-08-27 02:45:00+00:00,714.00,1120.00,457.00,282.84
2020-08-27 02:50:00+00:00,716.00,-1010.00,458.33,306.84
2020-08-27 02:55:00+00:00,718.00,-1510.00,459.67,295.68
2020-08-27 03:00:00+00:00,720.00,-1880.00,461.00,277.23
2020-08-27 03:05:00+00:00,717.67,-1410.00,461.33,277.64
2020-08-27 03:10:00+00:00,715.33,-1450.00,461.67,276.96
2020-08-27 03:15:00+00:00,713.00,-858.00,462.00,269.97
2020-08-27 03:20:00+00:00,714.00,438.00,461.67,265.76
2020-08-27 03:25:00+00:00,715.00,2250.00,461.33,276.49
2020-08-27 03:30:00+00:00,716.00,3840.00,461.00,288.56
2020-08-27 03:35:00+00:00,710.00,3140.00,461.33,302.11
2020-08-27 03:40:00+00:00,704.00,1550.00,461.67,312.56
2020-08-27 03:45:00+00:00,698.00,577.00,462.00,326.31
2020-08-27 03:50:00+00:00,698.67,389.00,462.67,338.87
2020-08-27 03:55:00+00:00,699.33,-851.00,463.33,333.67
2020-08-27 04:00:00+00:00,700.00,-2110.00,464.00,308.45
2020-08-27 04:05:00+00:00,698.67,-1680.00,464.00,293.41
2020-08-27 04:10:00+00:00,697.33,-1110.00,464.00,295.72
2020-08-27 04:15:00+00:00,696.00,-1050.00,464.00,277.30
2020-08-27 04:20:00+00:00,702.67,-488.00,463.33,226.61
2020-08-27 04:25:00+00:00,709.33,488.00,462.67,207.26
2020-08-27 04:30:00+00:00,716.00,-69.50,462.00,235.05
2020-08-27 04:35:00+00:00,719.67,-700.00,462.00,258.82
2020-08-27 04:40:00+00:00,723.33,314.00,462.00,270.52
2020-08-27 04:45:00+00:00,727.00,1740.00,462.00,297.74
2020-08-27 04:50:00+00:00,722.67,2270.00,462.67,339.11
2020-08-27 04:55:00+00:00,718.33,1410.00,463.33,378.01
2020-08-27 05:00:00+00:00,714.00,1420.00,464.00,410.23
2020-08-27 05:05:00+00:00,722.67,1620.00,465.33,427.23
2020-08-27 05:10:00+00:00,731.33,495.00,466.67,442.05
2020-08-27 05:15:00+00:00,740.00,-358.00,468.00,462.04
2020-08-27 05:20:00+00:00,736.00,-684.00,468.33,459.23
2020-08-27 05:25:00+00:00,732.00,240.00,468.67,422.52
2020-08-27 05:30:00+00:00,728.00,-327.00,469.00,379.27
2020-08-27 05:35:00+00:00,728.33,-1180.00,468.67,351.11
2020-08-27 05:40:00+00:00,728.67,-311.00,468.33,329.03
2020-08-27 05:45:00+00:00,729.00,1530.00,468.00,307.33
2020-08-27 05:50:00+00:00,740.00,1110.00,468.00,315.69
2020-08-27 05:55:00+00:00,751.00,0.41,468.00,361.30
2020-08-27 06:00:00+00:00,762.00,293.00,468.00,409.52
2020-08-27 06:05:00+00:00,753.67,1990.00,468.00,447.11
2020-08-27 06:10:00+00:00,745.33,2460.00,468.00,482.59
2020-08-27 06:15:00+00:00,737.00,1190.00,468.00,510.08
2020-08-27 06:20:00+00:00,734.33,-119.00,468.00,514.18
2020-08-27 06:25:00+00:00,731.67,528.00,468.00,490.10
2020-08-27 06:30:00+00:00,729.00,1170.00,468.00,454.62
2020-08-27 06:35:00+00:00,724.33,664.00,467.33,408.79
2020-08-27 06:40:00+00:00,719.67,-477.00,466.67,354.74
2020-08-27 06:45:00+00:00,715.00,-136.00,466.00,306.66
2020-08-27 06:50:00+00:00,708.33,1090.00,464.67,284.64
2020-08-27 06:55:00+00:00,701.67,1090.00,463.33,279.32
2020-08-27 07:00:00+00:00,695.00,68.70,462.00,302.88
2020-08-27 07:05:00+00:00,698.33,-67.80,461.67,360.42
2020-08-27 07:10:00+00:00,701.67,751.00,461.33,423.98
2020-08-27 07:15:00+00:00,705.00,495.00,461.00,472.47
2020-08-27 07:20:00+00:00,711.00,-1200.00,460.33,508.36
2020-08-27 07:25:00+00:00,717.00,-550.00,459.67,518.06
2020-08-27 07:30:00+00:00,723.00,1250.00,459.00,510.69
2020-08-27 07:35:00+00:00,732.00,1820.00,458.33,497.26
2020-08-27 07:40:00+00:00,741.00,327.00,457.67,484.24
2020-08-27 07:45:00+00:00,750.00,427.00,457.00,460.90
2020-08-27 07:50:00+00:00,745.67,1040.00,457.00,433.30
2020-08-27 07:55:00+00:00,741.33,1300.00,457.00,410.48
2020-08-27 08:00:00+00:00,737.00,-67.80,457.00,412.12
2020-08-27 08:05:00+00:00,725.67,-409.00,457.00,411.02
2020-08-27 08:10:00+00:00,714.33,784.00,457.00,399.15
2020-08-27 08:15:00+00:00,703.00,1900.00,457.00,388.86
2020-08-27 08:20:00+00:00,701.67,358.00,456.67,394.94
2020-08-27 08:25:00+00:00,700.33,-1160.00,456.33,399.15
2020-08-27 08:30:00+00:00,699.00,-937.00,456.00,385.24
2020-08-27 08:35:00+00:00,697.33,-326.00,455.33,371.78
2020-08-27 08:40:00+00:00,695.67,-172.00,454.67,376.78
2020-08-27 08:45:00+00:00,694.00,156.00,454.00,382.94
2020-08-27 08:50:00+00:00,694.67,1730.00,453.33,371.98
2020-08-27 08:55:00+00:00,695.33,2320.00,452.67,369.60
2020-08-27 09:00:00+00:00,696.00,2010.00,452.00,375.29
2020-08-27 09:05:00+00:00,697.00,864.00,452.00,376.48
2020-08-27 09:10:00+00:00,698.00,1180.00,452.00,351.59
2020-08-27 09:15:00+00:00,699.00,557.00,452.00,320.73
2020-08-27 09:20:00+00:00,701.33,-559.00,452.00,298.74
2020-08-27 09:25:00+00:00,703.67,-1320.00,452.00,292.32
2020-08-27 09:30:00+00:00,706.00,-340.00,452.00,289.36
2020-08-27 09:35:00+00:00,707.00,495.00,451.67,281.88
2020-08-27 09:40:00+00:00,708.00,-806.00,451.33,285.13
2020-08-27 09:45:00+00:00,709.00,-1960.00,451.00,317.42
2020-08-27 09:50:00+00:00,700.33,-1030.00,449.67,358.32
2020-08-27 09:55:00+00:00,691.67,0.41,448.33,372.29
2020-08-27 10:00:00+00:00,683.00,869.00,447.00,368.51
2020-08-27 10:05:00+00:00,686.00,2090.00,447.00,366.42
2020-08-27 10:10:00+00:00,689.00,2960.00,447.00,358.51
2020-08-27 10:15:00+00:00,692.00,2430.00,447.00,324.39
2020-08-27 10:20:00+00:00,701.67,1570.00,447.00,284.32
2020-08-27 10:25:00+00:00,711.33,220.00,447.00,267.88
2020-08-27 10:30:00+00:00,721.00,-50.20,447.00,262.28
2020-08-27 10:35:00+00:00,714.00,-1050.00,447.67,260.63
2020-08-27 10:40:00+00:00,707.00,-1650.00,448.33,262.55
2020-08-27 10:45:00+00:00,700.00,-1390.00,449.00,275.88
2020-08-27 10:50:00+00:00,701.33,-275.00,449.00,290.03
2020-08-27 10:55:00+00:00,702.67,604.00,449.00,308.94
2020-08-27 11:00:00+00:00,704.00,1530.00,449.00,305.92
2020-08-27 11:05:00+00:00,705.33,1340.00,448.33,293.73
2020-08-27 11:10:00+00:00,706.67,753.00,447.67,283.17
2020-08-27 11:15:00+00:00,708.00,-256.00,447.00,255.03
2020-08-27 11:20:00+00:00,709.00,86.00,447.00,214.48
2020-08-27 11:25:00+00:00,710.00,-377.00,447.00,193.41
2020-08-27 11:30:00+00:00,711.00,-775.00,447.00,205.02
2020-08-27 11:35:00+00:00,712.33,-1310.00,447.00,221.92
2020-08-27 11:40:00+00:00,713.67,-815.00,447.00,232.12
2020-08-27 11:45:00+00:00,715.00,139.00,447.00,239.02
2020-08-27 11:50:00+00:00,713.00,730.00,447.00,251.40
2020-08-27 11:55:00+00:00,711.00,936.00,447.00,250.44
2020-08-27 12:00:00+00:00,709.00,416.00,447.00,243.86
2020-08-27 12:05:00+00:00,703.67,380.00,447.67,235.65
2020-08-27 12:10:00+00:00,698.33,173.00,448.33,252.03
2020-08-27 12:15:00+00:00,693.00,207.00,449.00,269.02
2020-08-27 12:20:00+00:00,694.67,-415.00,450.00,276.18
2020-08-27 12:25:00+00:00,696.33,-588.00,451.00,271.32
2020-08-27 12:30:00+00:00,698.00,312.00,452.00,274.06
2020-08-27 12:35:00+00:00,694.00,624.00,452.00,267.28
2020-08-27 12:40:00+00:00,690.00,901.00,452.00,243.10
2020-08-27 12:45:00+00:00,686.00,1880.00,452.00,231.67
2020-08-27 12:50:00+00:00,682.00,2850.00,452.00,248.56
2020-08-27 12:55:00+00:00,678.00,2110.00,452.00,271.23
2020-08-27 13:00:00+00:00,674.00,814.00,452.00,284.56
2020-08-27 13:05:00+00:00,671.00,-84.10,452.67,281.67
2020-08-27 13:10:00+00:00,668.00,-645.00,453.33,269.61
2020-08-27 13:15:00+00:00,665.00,-1740.00,454.00,250.98
2020-08-27 13:20:00+00:00,661.67,-2430.00,454.00,231.53
2020-08-27 13:25:00+00:00,658.33,-2400.00,454.00,209.09
2020-08-27 13:30:00+00:00,655.00,-959.00,454.00,202.56
2020-08-27 13:35:00+00:00,655.33,1130.00,453.33,205.37
2020-08-27 13:40:00+00:00,655.67,1960.00,452.67,227.30
2020-08-27 13:45:00+00:00,656.00,1300.00,452.00,251.33
2020-08-27 13:50:00+00:00,659.67,1460.00,452.00,274.86
2020-08-27 13:55:00+00:00,663.33,2420.00,452.00,300.82
2020-08-27 14:00:00+00:00,667.00,1080.00,452.00,319.94
2020-08-27 14:05:00+00:00,668.00,-958.00,453.33,315.83
2020-08-27 14:10:00+00:00,669.00,-1180.00,454.67,292.33
2020-08-27 14:15:00+00:00,670.00,-1270.00,456.00,277.11
2020-08-27 14:20:00+00:00,671.67,-1060.00,456.33,274.04
2020-08-27 14:25:00+00:00,673.33,-1180.00,456.67,255.33
2020-08-27 14:30:00+00:00,675.00,-313.00,457.00,228.85
