,"USGS 05536890: CSSC near Lemont, IL","USGS 05533600: Des Plaines River near Lemont, IL",USGS 05536085: North Branch Chicago River at N Pulaski Rd,"USGS 05536290: Little Calumet River at South Holland, IL","USGS 05536340: Midlothian Creek at Oak Forest, IL","USGS 05536500: Tinley Creek near Palos Park, IL","USGS 05536580: Stony Creek (west) near Worth, IL","USGS 05537980: Des Plaines River at Route 53 at Joliet, IL"
2020-06-04 01:54:00-06:00,2820.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 01:55:00-06:00,3070.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 01:56:00-06:00,3310.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 01:57:00-06:00,3280.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 01:58:00-06:00,3350.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 01:59:00-06:00,2990.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 02:00:00-06:00,2920.00,928.00,67.30,125.00,7.24,4.48,7.23,3920.00
2020-06-04 02:01:00-06:00,2930.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 02:02:00-06:00,3120.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 02:03:00-06:00,2920.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 02:04:00-06:00,3120.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 02:05:00-06:00,3070.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 02:06:00-06:00,3070.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 02:07:00-06:00,3080.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 02:08:00-06:00,3200.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 02:09:00-06:00,3160.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 02:10:00-06:00,3180.00,nan,nan,nan,nan,nan,nan,5020.00
2020-06-04 02:11:00-06:00,3130.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 02:12:00-06:00,3200.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 02:13:00-06:00,3250.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 02:14:00-06:00,3150.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 02:15:00-06:00,3340.00,916.00,68.80,125.00,6.79,4.48,7.23,nan
2020-06-04 02:16:00-06:00,3170.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 02:17:00-06:00,3050.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 02:18:00-06:00,3190.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 02:19:00-06:00,3230.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 02:20:00-06:00,3200.00,nan,nan,nan,nan,nan,nan,4600.00
2020-06-04 02:21:00-06:00,3180.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 02:22:00-06:00,3140.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 02:23:00-06:00,3080.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 02:24:00-06:00,3000.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 02:25:00-06:00,3020.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 02:26:00-06:00,2990.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 02:27:00-06:00,2990.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 02:28:00-06:00,2950.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 02:29:00-06:00,3040.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 02:30:00-06:00,2970.00,934.00,67.30,125.00,6.79,4.48,7.23,3510.00
2020-06-04 02:31:00-06:00,3170.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 02:32:00-06:00,3440.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 02:33:00-06:00,3270.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 02:34:00-06:00,3250.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 02:35:00-06:00,3190.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 02:36:00-06:00,3350.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 02:37:00-06:00,3240.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 02:38:00-06:00,3150.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 02:39:00-06:00,3120.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 02:40:00-06:00,3170.00,nan,nan,nan,nan,nan,nan,3290.00
2020-06-04 02:41:00-06:00,3230.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 02:42:00-06:00,3100.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 02:43:00-06:00,3030.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 02:44:00-06:00,3200.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 02:45:00-06:00,3220.00,934.00,65.80,125.00,6.79,4.48,7.23,nan
2020-06-04 02:46:00-06:00,3140.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 02:47:00-06:00,3120.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 02:48:00-06:00,2910.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 02:49:00-06:00,2790.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 02:50:00-06:00,2810.00,nan,nan,nan,nan,nan,nan,3480.00
2020-06-04 02:51:00-06:00,2870.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 02:52:00-06:00,3010.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 02:53:00-06:00,3080.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 02:54:00-06:00,3090.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 02:55:00-06:00,3110.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 02:56:00-06:00,3210.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 02:57:00-06:00,3320.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 02:58:00-06:00,3450.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 02:59:00-06:00,3500.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 03:00:00-06:00,3560.00,934.00,65.80,125.00,6.79,4.48,7.23,3860.00
2020-06-04 03:01:00-06:00,3560.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 03:02:00-06:00,3720.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 03:03:00-06:00,3810.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 03:04:00-06:00,3920.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 03:05:00-06:00,3880.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 03:06:00-06:00,3950.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 03:07:00-06:00,3870.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 03:08:00-06:00,3880.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 03:09:00-06:00,3910.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 03:10:00-06:00,3940.00,nan,nan,nan,nan,nan,nan,3960.00
2020-06-04 03:11:00-06:00,3980.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 03:12:00-06:00,3880.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 03:13:00-06:00,3910.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 03:14:00-06:00,3950.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 03:15:00-06:00,4100.00,934.00,65.80,125.00,6.79,4.48,7.23,nan
2020-06-04 03:16:00-06:00,4180.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 03:17:00-06:00,4140.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 03:18:00-06:00,4170.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 03:19:00-06:00,4120.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 03:20:00-06:00,4130.00,nan,nan,nan,nan,nan,nan,4800.00
2020-06-04 03:21:00-06:00,4020.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 03:22:00-06:00,4100.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 03:23:00-06:00,4260.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 03:24:00-06:00,4270.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 03:25:00-06:00,4200.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 03:26:00-06:00,4220.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 03:27:00-06:00,4270.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 03:28:00-06:00,4170.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 03:29:00-06:00,4170.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 03:30:00-06:00,4190.00,934.00,65.80,125.00,6.79,4.48,7.23,4150.00
2020-06-04 03:31:00-06:00,4180.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 03:32:00-06:00,4280.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 03:33:00-06:00,4140.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 03:34:00-06:00,4320.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 03:35:00-06:00,3670.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 03:36:00-06:00,4240.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 03:37:00-06:00,4120.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 03:38:00-06:00,3900.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 03:39:00-06:00,4080.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 03:40:00-06:00,4030.00,nan,nan,nan,nan,nan,nan,3310.00
2020-06-04 03:41:00-06:00,3800.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 03:42:00-06:00,3790.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 03:43:00-06:00,3780.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 03:44:00-06:00,3710.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 03:45:00-06:00,3780.00,934.00,67.30,125.00,6.79,4.93,7.23,nan
2020-06-04 03:46:00-06:00,3680.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 03:47:00-06:00,3810.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 03:48:00-06:00,3670.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 03:49:00-06:00,3440.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 03:50:00-06:00,3560.00,nan,nan,nan,nan,nan,nan,3280.00
2020-06-04 03:51:00-06:00,3490.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 03:52:00-06:00,3530.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 03:53:00-06:00,3450.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 03:54:00-06:00,3540.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 03:55:00-06:00,3530.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 03:56:00-06:00,3520.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 03:57:00-06:00,3720.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 03:58:00-06:00,3460.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 03:59:00-06:00,3570.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 04:00:00-06:00,3650.00,928.00,70.30,125.00,6.36,4.93,7.23,3680.00
2020-06-04 04:01:00-06:00,3560.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 04:02:00-06:00,3500.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 04:03:00-06:00,3370.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 04:04:00-06:00,3620.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 04:05:00-06:00,3490.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 04:06:00-06:00,3380.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 04:07:00-06:00,3560.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 04:08:00-06:00,3730.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 04:09:00-06:00,3550.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 04:10:00-06:00,3370.00,nan,nan,nan,nan,nan,nan,4000.00
2020-06-04 04:11:00-06:00,3500.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 04:12:00-06:00,3440.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 04:13:00-06:00,3640.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 04:14:00-06:00,3690.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 04:15:00-06:00,3490.00,934.00,73.00,125.00,6.36,4.93,7.23,nan
2020-06-04 04:16:00-06:00,3390.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 04:17:00-06:00,3340.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 04:18:00-06:00,3520.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 04:19:00-06:00,3680.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 04:20:00-06:00,3560.00,nan,nan,nan,nan,nan,nan,3810.00
2020-06-04 04:21:00-06:00,3500.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 04:22:00-06:00,3550.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 04:23:00-06:00,3680.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 04:24:00-06:00,3750.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 04:25:00-06:00,3710.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 04:26:00-06:00,3710.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 04:27:00-06:00,3600.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 04:28:00-06:00,3570.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 04:29:00-06:00,3540.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 04:30:00-06:00,3540.00,934.00,70.30,125.00,6.36,4.93,7.23,3680.00
2020-06-04 04:31:00-06:00,3670.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 04:32:00-06:00,3470.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 04:33:00-06:00,3620.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 04:34:00-06:00,3560.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 04:35:00-06:00,3680.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 04:36:00-06:00,3480.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 04:37:00-06:00,1350.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 04:38:00-06:00,3570.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 04:39:00-06:00,3600.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 04:40:00-06:00,3650.00,nan,nan,nan,nan,nan,nan,3600.00
2020-06-04 04:41:00-06:00,3580.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 04:42:00-06:00,3610.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 04:43:00-06:00,3450.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 04:44:00-06:00,3560.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 04:45:00-06:00,3410.00,934.00,77.00,125.00,6.36,4.93,7.23,nan
2020-06-04 04:46:00-06:00,3330.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 04:47:00-06:00,3560.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 04:48:00-06:00,3120.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 04:49:00-06:00,3540.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 04:50:00-06:00,3040.00,nan,nan,nan,nan,nan,nan,4750.00
2020-06-04 04:51:00-06:00,3390.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 04:52:00-06:00,3460.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 04:53:00-06:00,3410.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 04:54:00-06:00,3620.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 04:55:00-06:00,3380.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 04:56:00-06:00,3290.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 04:57:00-06:00,3700.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 04:58:00-06:00,3370.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 04:59:00-06:00,3450.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 05:00:00-06:00,3450.00,934.00,75.60,125.00,6.36,4.93,7.23,5540.00
2020-06-04 05:01:00-06:00,3580.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 05:02:00-06:00,3270.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 05:03:00-06:00,3500.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 05:04:00-06:00,3390.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 05:05:00-06:00,3350.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 05:06:00-06:00,3430.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 05:07:00-06:00,3590.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 05:08:00-06:00,3680.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 05:09:00-06:00,3430.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 05:10:00-06:00,3060.00,nan,nan,nan,nan,nan,nan,4470.00
2020-06-04 05:11:00-06:00,3310.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 05:12:00-06:00,3510.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 05:13:00-06:00,3500.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 05:14:00-06:00,3190.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 05:15:00-06:00,2850.00,940.00,75.60,125.00,6.36,4.93,7.23,nan
2020-06-04 05:16:00-06:00,3440.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 05:17:00-06:00,3740.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 05:18:00-06:00,3490.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 05:19:00-06:00,3240.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 05:20:00-06:00,3430.00,nan,nan,nan,nan,nan,nan,3220.00
2020-06-04 05:21:00-06:00,3360.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 05:22:00-06:00,3220.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 05:23:00-06:00,3230.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 05:24:00-06:00,3270.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 05:25:00-06:00,3120.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 05:26:00-06:00,2890.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 05:27:00-06:00,3300.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 05:28:00-06:00,3380.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 05:29:00-06:00,3270.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 05:30:00-06:00,3050.00,940.00,75.60,125.00,6.36,4.93,7.23,3940.00
2020-06-04 05:31:00-06:00,2990.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 05:32:00-06:00,3250.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 05:33:00-06:00,3320.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 05:34:00-06:00,3480.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 05:35:00-06:00,3460.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 05:36:00-06:00,3240.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 05:37:00-06:00,3260.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 05:38:00-06:00,3580.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 05:39:00-06:00,3640.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 05:40:00-06:00,3650.00,nan,nan,nan,nan,nan,nan,4560.00
2020-06-04 05:41:00-06:00,3500.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 05:42:00-06:00,3710.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 05:43:00-06:00,3620.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 05:44:00-06:00,3510.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 05:45:00-06:00,3390.00,934.00,73.00,125.00,6.36,4.93,7.23,nan
2020-06-04 05:46:00-06:00,3300.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 05:47:00-06:00,3290.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 05:48:00-06:00,3340.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 05:49:00-06:00,3460.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 05:50:00-06:00,3290.00,nan,nan,nan,nan,nan,nan,3920.00
2020-06-04 05:51:00-06:00,3370.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 05:52:00-06:00,3170.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 05:53:00-06:00,3050.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 05:54:00-06:00,3200.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 05:55:00-06:00,3040.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 05:56:00-06:00,2740.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 05:57:00-06:00,2880.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 05:58:00-06:00,2840.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 05:59:00-06:00,2840.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 06:00:00-06:00,2770.00,934.00,68.80,125.00,6.36,4.93,7.23,3210.00
2020-06-04 06:01:00-06:00,2650.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 06:02:00-06:00,2700.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 06:03:00-06:00,2760.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 06:04:00-06:00,2990.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 06:05:00-06:00,3130.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 06:06:00-06:00,3160.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 06:07:00-06:00,2970.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 06:08:00-06:00,3000.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 06:09:00-06:00,3240.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 06:10:00-06:00,3380.00,nan,nan,nan,nan,nan,nan,3310.00
2020-06-04 06:11:00-06:00,3240.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 06:12:00-06:00,3200.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 06:13:00-06:00,3340.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 06:14:00-06:00,3370.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 06:15:00-06:00,3300.00,940.00,64.30,125.00,6.36,4.93,7.23,nan
2020-06-04 06:16:00-06:00,3280.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 06:17:00-06:00,3300.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 06:18:00-06:00,3270.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 06:19:00-06:00,3270.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 06:20:00-06:00,3310.00,nan,nan,nan,nan,nan,nan,3750.00
2020-06-04 06:21:00-06:00,3100.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 06:22:00-06:00,3210.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 06:23:00-06:00,3130.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 06:24:00-06:00,3330.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 06:25:00-06:00,3300.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 06:26:00-06:00,3340.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 06:27:00-06:00,3250.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 06:28:00-06:00,2490.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 06:29:00-06:00,2930.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 06:30:00-06:00,3110.00,940.00,71.60,125.00,6.36,4.93,7.23,3610.00
2020-06-04 06:31:00-06:00,2960.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 06:32:00-06:00,3540.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 06:33:00-06:00,5630.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 06:34:00-06:00,3650.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 06:35:00-06:00,2690.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 06:36:00-06:00,2920.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 06:37:00-06:00,2100.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 06:38:00-06:00,3130.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 06:39:00-06:00,3590.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 06:40:00-06:00,2900.00,nan,nan,nan,nan,nan,nan,4800.00
2020-06-04 06:41:00-06:00,2610.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 06:42:00-06:00,2510.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 06:43:00-06:00,3250.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 06:44:00-06:00,3100.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 06:45:00-06:00,3040.00,940.00,70.30,124.00,6.36,4.93,7.23,nan
2020-06-04 06:46:00-06:00,3560.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 06:47:00-06:00,3510.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 06:48:00-06:00,3300.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 06:49:00-06:00,3320.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 06:50:00-06:00,3030.00,nan,nan,nan,nan,nan,nan,4690.00
2020-06-04 06:51:00-06:00,3270.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 06:52:00-06:00,3490.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 06:53:00-06:00,3370.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 06:54:00-06:00,3470.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 06:55:00-06:00,3320.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 06:56:00-06:00,3210.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 06:57:00-06:00,3440.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 06:58:00-06:00,3610.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 06:59:00-06:00,3360.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 07:00:00-06:00,3200.00,940.00,70.30,124.00,6.36,4.93,7.23,3840.00
2020-06-04 07:01:00-06:00,3190.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 07:02:00-06:00,3280.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 07:03:00-06:00,3470.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 07:04:00-06:00,3420.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 07:05:00-06:00,3190.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 07:06:00-06:00,3190.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 07:07:00-06:00,3250.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 07:08:00-06:00,3630.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 07:09:00-06:00,3640.00,nan,nan,nan,nan,nan,nan,nan
