datetimeUTC,"USGS 04092677: Grand Calumet River at Industrial Hwy at Gary, IN","USGS 04092750: Indiana Harbor Canal at East Chicago, IN","USGS 05536357: Grand Calumet River at Hohman Ave at Hammond, IN","USGS 04092750: Indiana Harbor Canal at East Chicago, IN (6-hour mean)"
2020-07-24 17:10:00+00:00,849.67,139.00,387.00,476.92
2020-07-24 17:15:00+00:00,847.00,262.00,387.00,522.44
2020-07-24 17:20:00+00:00,855.00,505.00,387.00,510.28
2020-07-24 17:25:00+00:00,863.00,506.00,387.00,504.68
2020-07-24 17:30:00+00:00,871.00,262.00,387.00,527.72
2020-07-24 17:35:00+00:00,873.33,559.00,387.00,531.96
2020-07-24 17:40:00+00:00,875.67,888.00,387.00,536.24
2020-07-24 17:45:00+00:00,878.00,420.00,387.00,559.00
2020-07-24 17:50:00+00:00,879.33,-157.00,387.00,595.24
2020-07-24 17:55:00+00:00,880.67,17.90,387.00,542.32
2020-07-24 18:00:00+00:00,882.00,158.00,387.00,469.24
2020-07-24 18:05:00+00:00,882.00,386.00,387.33,424.68
2020-07-24 18:10:00+00:00,882.00,351.00,387.67,408.67
2020-07-24 18:15:00+00:00,882.00,737.00,388.00,424.15
2020-07-24 18:20:00+00:00,876.33,806.00,387.67,426.99
2020-07-24 18:25:00+00:00,870.67,1150.00,387.33,424.31
2020-07-24 18:30:00+00:00,865.00,332.00,387.00,410.39
2020-07-24 18:35:00+00:00,864.67,228.00,387.33,427.23
2020-07-24 18:40:00+00:00,864.33,995.00,387.67,425.19
2020-07-24 18:45:00+00:00,864.00,1530.00,388.00,393.20
2020-07-24 18:50:00+00:00,873.67,1360.00,388.00,391.84
2020-07-24 18:55:00+00:00,883.33,-243.00,388.00,418.48
2020-07-24 19:00:00+00:00,893.00,-557.00,388.00,459.76
2020-07-24 19:05:00+00:00,886.67,-366.00,388.67,509.44
2020-07-24 19:10:00+00:00,880.33,-52.10,389.33,551.60
2020-07-24 19:15:00+00:00,874.00,526.00,390.00,558.44
2020-07-24 19:20:00+00:00,872.67,333.00,390.33,528.98
2020-07-24 19:25:00+00:00,871.33,438.00,390.67,519.02
2020-07-24 19:30:00+00:00,870.00,158.00,391.00,505.74
2020-07-24 19:35:00+00:00,874.67,683.00,391.00,498.78
2020-07-24 19:40:00+00:00,879.33,508.00,391.00,483.38
2020-07-24 19:45:00+00:00,884.00,88.10,391.00,396.78
2020-07-24 19:50:00+00:00,881.33,386.00,391.00,316.62
2020-07-24 19:55:00+00:00,878.67,509.00,391.00,277.70
2020-07-24 20:00:00+00:00,876.00,1050.00,391.00,327.42
2020-07-24 20:05:00+00:00,871.33,1400.00,391.00,375.70
2020-07-24 20:10:00+00:00,866.67,1440.00,391.00,425.42
2020-07-24 20:15:00+00:00,862.00,522.00,391.00,484.70
2020-07-24 20:20:00+00:00,861.33,0.42,391.67,492.30
2020-07-24 20:25:00+00:00,860.67,557.00,392.33,479.00
2020-07-24 20:30:00+00:00,860.00,818.00,393.00,448.92
2020-07-24 20:35:00+00:00,856.33,158.00,393.00,432.12
2020-07-24 20:40:00+00:00,852.67,-157.00,393.00,425.88
2020-07-24 20:45:00+00:00,849.00,-1170.00,393.00,416.76
2020-07-24 20:50:00+00:00,843.33,-474.00,393.00,431.47
2020-07-24 20:55:00+00:00,837.67,387.00,393.00,426.59
2020-07-24 21:00:00+00:00,832.00,1000.00,393.00,427.99
2020-07-24 21:05:00+00:00,843.00,650.00,393.00,436.39
2020-07-24 21:10:00+00:00,854.00,877.00,393.00,434.79
2020-07-24 21:15:00+00:00,865.00,1430.00,393.00,414.83
2020-07-24 21:20:00+00:00,874.00,716.00,393.00,403.03
2020-07-24 21:25:00+00:00,883.00,0.42,393.00,408.62
2020-07-24 21:30:00+00:00,892.00,-314.00,393.00,394.74
2020-07-24 21:35:00+00:00,880.67,-262.00,393.33,376.70
2020-07-24 21:40:00+00:00,869.33,527.00,393.67,339.54
2020-07-24 21:45:00+00:00,858.00,280.00,394.00,305.02
2020-07-24 21:50:00+00:00,859.67,456.00,394.00,360.26
2020-07-24 21:55:00+00:00,861.33,264.00,394.00,457.62
2020-07-24 22:00:00+00:00,863.00,544.00,394.00,509.34
2020-07-24 22:05:00+00:00,853.00,1260.00,394.00,511.74
2020-07-24 22:10:00+00:00,843.00,1360.00,394.00,509.38
2020-07-24 22:15:00+00:00,833.00,941.00,394.00,523.10
2020-07-24 22:20:00+00:00,829.00,227.00,394.67,468.00
2020-07-24 22:25:00+00:00,825.00,140.00,395.33,405.84
2020-07-24 22:30:00+00:00,821.00,210.00,396.00,374.42
2020-07-24 22:35:00+00:00,830.33,367.00,396.33,366.66
2020-07-24 22:40:00+00:00,839.67,-771.00,396.67,392.62
2020-07-24 22:45:00+00:00,849.00,-1020.00,397.00,398.22
2020-07-24 22:50:00+00:00,847.00,211.00,397.00,443.02
2020-07-24 22:55:00+00:00,845.00,1960.00,397.00,486.38
2020-07-24 23:00:00+00:00,843.00,1680.00,397.00,517.02
2020-07-24 23:05:00+00:00,841.00,1060.00,397.00,520.30
2020-07-24 23:10:00+00:00,839.00,591.00,397.00,478.94
2020-07-24 23:15:00+00:00,837.00,1220.00,397.00,436.38
2020-07-24 23:20:00+00:00,840.00,52.60,397.00,423.10
2020-07-24 23:25:00+00:00,843.00,-838.00,397.00,409.14
2020-07-24 23:30:00+00:00,846.00,-785.00,397.00,393.78
2020-07-24 23:35:00+00:00,838.00,-508.00,397.67,419.58
2020-07-24 23:40:00+00:00,830.00,387.00,398.33,462.90
2020-07-24 23:45:00+00:00,822.00,667.00,399.00,527.26
2020-07-24 23:50:00+00:00,819.67,1400.00,399.00,597.26
2020-07-24 23:55:00+00:00,817.33,1540.00,399.00,610.38
2020-07-25 00:00:00+00:00,815.00,1030.00,399.00,554.94
2020-07-25 00:05:00+00:00,820.67,626.00,399.00,488.46
2020-07-25 00:10:00+00:00,826.33,226.00,399.00,459.30
2020-07-25 00:15:00+00:00,832.00,296.00,399.00,425.90
2020-07-25 00:20:00+00:00,829.33,609.00,398.33,383.42
2020-07-25 00:25:00+00:00,826.67,-122.00,397.67,386.23
2020-07-25 00:30:00+00:00,824.00,-244.00,397.00,425.39
2020-07-25 00:35:00+00:00,822.00,855.00,397.67,481.31
2020-07-25 00:40:00+00:00,820.00,1450.00,398.33,537.31
2020-07-25 00:45:00+00:00,818.00,838.00,399.00,564.23
2020-07-25 00:50:00+00:00,815.67,730.00,398.33,563.39
2020-07-25 00:55:00+00:00,813.33,539.00,397.67,551.79
2020-07-25 01:00:00+00:00,811.00,574.00,397.00,544.99
2020-07-25 01:05:00+00:00,831.67,17.80,397.00,550.19
2020-07-25 01:10:00+00:00,852.33,331.00,397.00,534.19
2020-07-25 01:15:00+00:00,873.00,-244.00,397.00,516.83
2020-07-25 01:20:00+00:00,892.33,158.00,397.00,493.19
2020-07-25 01:25:00+00:00,911.67,123.00,397.00,468.15
2020-07-25 01:30:00+00:00,931.00,141.00,397.00,477.23
2020-07-25 01:35:00+00:00,930.67,613.00,396.67,504.51
2020-07-25 01:40:00+00:00,930.33,892.00,396.33,512.71
2020-07-25 01:45:00+00:00,930.00,1060.00,396.00,481.27
2020-07-25 01:50:00+00:00,930.00,646.00,396.00,484.03
2020-07-25 01:55:00+00:00,930.00,1110.00,396.00,495.23
2020-07-25 02:00:00+00:00,930.00,1370.00,396.00,530.07
2020-07-25 02:05:00+00:00,929.67,1160.00,396.00,550.71
2020-07-25 02:10:00+00:00,929.33,226.00,396.00,569.44
2020-07-25 02:15:00+00:00,929.00,-208.00,396.00,561.08
2020-07-25 02:20:00+00:00,929.00,-295.00,396.00,583.36
2020-07-25 02:25:00+00:00,929.00,-17.00,396.00,621.44
2020-07-25 02:30:00+00:00,929.00,105.00,396.00,631.12
2020-07-25 02:35:00+00:00,928.67,438.00,396.00,594.12
2020-07-25 02:40:00+00:00,928.33,1060.00,396.00,551.48
2020-07-25 02:45:00+00:00,928.00,664.00,396.00,582.60
2020-07-25 02:50:00+00:00,928.00,907.00,396.33,599.40
2020-07-25 02:55:00+00:00,928.00,1010.00,396.67,560.32
2020-07-25 03:00:00+00:00,928.00,1410.00,397.00,491.56
2020-07-25 03:05:00+00:00,912.67,1090.00,396.67,456.96
2020-07-25 03:10:00+00:00,897.33,486.00,396.33,447.64
2020-07-25 03:15:00+00:00,882.00,122.00,396.00,481.00
2020-07-25 03:20:00+00:00,876.00,313.00,396.00,505.36
2020-07-25 03:25:00+00:00,870.00,1110.00,396.00,526.24
2020-07-25 03:30:00+00:00,864.00,365.00,396.00,559.00
2020-07-25 03:35:00+00:00,861.33,-784.00,396.00,620.00
2020-07-25 03:40:00+00:00,858.67,-453.00,396.00,642.88
2020-07-25 03:45:00+00:00,856.00,1670.00,396.00,615.08
2020-07-25 03:50:00+00:00,856.33,1480.00,396.00,612.08
2020-07-25 03:55:00+00:00,856.67,-331.00,396.00,631.80
2020-07-25 04:00:00+00:00,857.00,-609.00,396.00,627.40
2020-07-25 04:05:00+00:00,858.33,505.00,396.00,590.40
2020-07-25 04:10:00+00:00,859.67,927.00,396.00,541.28
2020-07-25 04:15:00+00:00,861.00,1060.00,396.00,502.40
2020-07-25 04:20:00+00:00,850.33,401.00,395.33,497.54
2020-07-25 04:25:00+00:00,839.67,227.00,394.67,491.30
2020-07-25 04:30:00+00:00,829.00,802.00,394.00,465.78
2020-07-25 04:35:00+00:00,828.67,1630.00,394.00,485.38
2020-07-25 04:40:00+00:00,828.33,1010.00,394.00,577.94
2020-07-25 04:45:00+00:00,828.00,365.00,394.00,635.06
2020-07-25 04:50:00+00:00,822.67,589.00,394.00,621.06
2020-07-25 04:55:00+00:00,817.33,1400.00,394.00,607.46
2020-07-25 05:00:00+00:00,812.00,900.00,394.00,657.34
2020-07-25 05:05:00+00:00,812.00,485.00,394.00,682.40
2020-07-25 05:10:00+00:00,812.00,-138.00,394.00,647.68
2020-07-25 05:15:00+00:00,812.00,-486.00,394.00,615.48
2020-07-25 05:20:00+00:00,813.67,0.42,394.00,572.40
2020-07-25 05:25:00+00:00,815.33,157.00,394.00,553.59
2020-07-25 05:30:00+00:00,817.00,472.00,394.00,548.71
2020-07-25 05:35:00+00:00,820.33,855.00,392.67,541.07
2020-07-25 05:40:00+00:00,823.67,1530.00,391.33,542.67
2020-07-25 05:45:00+00:00,827.00,975.00,390.00,566.67
2020-07-25 05:50:00+00:00,828.33,1320.00,389.33,615.67
2020-07-25 05:55:00+00:00,829.67,1140.00,388.67,630.67
2020-07-25 06:00:00+00:00,831.00,916.00,388.00,574.00
2020-07-25 06:05:00+00:00,828.33,17.70,388.00,529.04
2020-07-25 06:10:00+00:00,825.67,-363.00,388.00,454.04
2020-07-25 06:15:00+00:00,823.00,122.00,388.00,444.96
2020-07-25 06:20:00+00:00,820.00,-17.00,388.00,438.56
2020-07-25 06:25:00+00:00,817.00,-69.40,388.00,438.56
2020-07-25 06:30:00+00:00,814.00,105.00,388.00,425.28
2020-07-25 06:35:00+00:00,817.33,611.00,388.00,441.48
2020-07-25 06:40:00+00:00,820.67,1670.00,388.00,508.08
2020-07-25 06:45:00+00:00,824.00,1610.00,388.00,501.28
2020-07-25 06:50:00+00:00,824.67,1590.00,387.67,478.96
2020-07-25 06:55:00+00:00,825.33,964.00,387.33,426.17
2020-07-25 07:00:00+00:00,826.00,-16.80,387.00,415.21
2020-07-25 07:05:00+00:00,829.00,-224.00,387.00,405.73
2020-07-25 07:10:00+00:00,832.00,-1390.00,387.00,433.43
2020-07-25 07:15:00+00:00,835.00,-365.00,387.00,429.91
2020-07-25 07:20:00+00:00,838.33,-646.00,387.00,426.43
2020-07-25 07:25:00+00:00,841.67,0.42,387.00,447.99
2020-07-25 07:30:00+00:00,845.00,-175.00,387.00,499.57
2020-07-25 07:35:00+00:00,834.00,877.00,386.33,491.90
2020-07-25 07:40:00+00:00,823.00,2520.00,385.67,460.50
2020-07-25 07:45:00+00:00,812.00,1360.00,385.00,390.93
2020-07-25 07:50:00+00:00,820.00,417.00,385.00,320.25
2020-07-25 07:55:00+00:00,828.00,0.41,385.00,238.41
2020-07-25 08:00:00+00:00,836.00,866.00,385.00,213.89
2020-07-25 08:05:00+00:00,845.00,679.00,385.00,255.36
2020-07-25 08:10:00+00:00,854.00,710.00,385.00,321.52
2020-07-25 08:15:00+00:00,863.00,-451.00,385.00,397.36
2020-07-25 08:20:00+00:00,848.33,35.20,385.00,464.36
2020-07-25 08:25:00+00:00,833.67,522.00,385.00,527.68
2020-07-25 08:30:00+00:00,819.00,1220.00,385.00,573.26
2020-07-25 08:35:00+00:00,810.00,-86.80,385.00,581.66
2020-07-25 08:40:00+00:00,801.00,-174.00,385.00,518.78
2020-07-25 08:45:00+00:00,792.00,-69.30,385.00,363.58
2020-07-25 08:50:00+00:00,805.00,-157.00,385.00,291.70
2020-07-25 08:55:00+00:00,818.00,-456.00,385.00,275.74
2020-07-25 09:00:00+00:00,831.00,351.00,385.00,298.97
2020-07-25 09:05:00+00:00,832.00,1020.00,384.33,274.21
2020-07-25 09:10:00+00:00,833.00,1430.00,383.67,268.85
2020-07-25 09:15:00+00:00,834.00,506.00,383.00,300.85
2020-07-25 09:20:00+00:00,830.33,1310.00,383.00,380.89
2020-07-25 09:25:00+00:00,826.67,937.00,383.00,418.52
2020-07-25 09:30:00+00:00,823.00,1140.00,383.00,398.35
2020-07-25 09:35:00+00:00,823.67,35.10,383.67,381.55
2020-07-25 09:40:00+00:00,824.33,-695.00,384.33,407.98
2020-07-25 09:45:00+00:00,825.00,-1360.00,385.00,436.58
2020-07-25 09:50:00+00:00,843.33,-437.00,385.00,473.44
2020-07-25 09:55:00+00:00,861.67,18.00,385.00,509.64
2020-07-25 10:00:00+00:00,880.00,581.00,385.00,578.68
2020-07-25 10:05:00+00:00,876.33,247.00,385.00,587.56
2020-07-25 10:10:00+00:00,872.67,545.00,385.00,526.60
2020-07-25 10:15:00+00:00,869.00,1510.00,385.00,426.20
2020-07-25 10:20:00+00:00,847.33,1550.00,385.00,419.24
2020-07-25 10:25:00+00:00,825.67,976.00,385.00,390.60
2020-07-25 10:30:00+00:00,804.00,17.80,385.00,317.96
2020-07-25 10:35:00+00:00,808.00,800.00,385.00,209.56
2020-07-25 10:40:00+00:00,812.00,574.00,385.00,246.03
2020-07-25 10:45:00+00:00,816.00,541.00,385.00,373.03
2020-07-25 10:50:00+00:00,818.33,852.00,385.67,506.23
2020-07-25 10:55:00+00:00,820.67,748.00,386.33,493.71
2020-07-25 11:00:00+00:00,823.00,1270.00,387.00,515.95
2020-07-25 11:05:00+00:00,819.67,573.00,387.00,581.91
2020-07-25 11:10:00+00:00,816.33,-504.00,387.00,652.43
2020-07-25 11:15:00+00:00,813.00,-1080.00,387.00,561.83
2020-07-25 11:20:00+00:00,817.00,332.00,387.00,382.23
2020-07-25 11:25:00+00:00,821.00,594.00,387.00,279.03
2020-07-25 11:30:00+00:00,825.00,-879.00,387.00,302.39
2020-07-25 11:35:00+00:00,843.33,-1570.00,387.00,315.04
2020-07-25 11:40:00+00:00,861.67,947.00,387.00,237.44
2020-07-25 11:45:00+00:00,880.00,2480.00,387.00,223.64
2020-07-25 11:50:00+00:00,886.33,1970.00,387.00,332.00
2020-07-25 11:55:00+00:00,892.67,-750.00,387.00,403.12
2020-07-25 12:00:00+00:00,899.00,574.00,387.00,385.00
2020-07-25 12:05:00+00:00,885.00,2230.00,387.00,345.92
2020-07-25 12:10:00+00:00,871.00,2010.00,387.00,400.60
2020-07-25 12:15:00+00:00,857.00,-1720.00,387.00,494.76
2020-07-25 12:20:00+00:00,851.67,-2980.00,387.00,511.84
2020-07-25 12:25:00+00:00,846.33,-1030.00,387.00,416.16
2020-07-25 12:30:00+00:00,841.00,1560.00,387.00,361.96
2020-07-25 12:35:00+00:00,836.00,334.00,387.00,420.08
2020-07-25 12:40:00+00:00,831.00,-1140.00,387.00,487.08
2020-07-25 12:45:00+00:00,826.00,229.00,387.00,421.24
2020-07-25 12:50:00+00:00,822.00,3250.00,387.00,350.64
2020-07-25 12:55:00+00:00,818.00,2630.00,387.00,367.44
2020-07-25 13:00:00+00:00,814.00,295.00,387.00,485.44
2020-07-25 13:05:00+00:00,826.00,293.00,387.00,447.24
2020-07-25 13:10:00+00:00,838.00,1940.00,387.00,350.44
2020-07-25 13:15:00+00:00,850.00,1850.00,387.00,284.60
2020-07-25 13:20:00+00:00,852.33,-653.00,387.33,372.20
2020-07-25 13:25:00+00:00,854.67,-2060.00,387.67,479.56
2020-07-25 13:30:00+00:00,857.00,-761.00,388.00,532.60
2020-07-25 13:35:00+00:00,856.00,574.00,387.67,563.00
2020-07-25 13:40:00+00:00,855.00,105.00,387.33,624.44
2020-07-25 13:45:00+00:00,854.00,-699.00,387.00,679.04
2020-07-25 13:50:00+00:00,850.33,715.00,387.00,653.32
2020-07-25 13:55:00+00:00,846.67,2390.00,387.00,540.60
2020-07-25 14:00:00+00:00,843.00,2200.00,387.00,471.36
2020-07-25 14:05:00+00:00,832.33,-381.00,387.00,472.04
2020-07-25 14:10:00+00:00,821.67,-190.00,387.00,470.72
2020-07-25 14:15:00+00:00,811.00,364.00,387.00,449.12
2020-07-25 14:20:00+00:00,811.33,470.00,387.00,423.92
2020-07-25 14:25:00+00:00,811.67,-296.00,387.00,451.44
2020-07-25 14:30:00+00:00,812.00,296.00,387.00,515.20
2020-07-25 14:35:00+00:00,810.00,2320.00,387.00,484.44
2020-07-25 14:40:00+00:00,808.00,1870.00,387.00,437.72
2020-07-25 14:45:00+00:00,806.00,225.00,387.00,438.44
2020-07-25 14:50:00+00:00,807.67,-414.00,386.33,536.80
2020-07-25 14:55:00+00:00,809.33,432.00,385.67,583.40
2020-07-25 15:00:00+00:00,811.00,899.00,385.00,568.60
2020-07-25 15:05:00+00:00,812.00,312.00,385.67,541.00
2020-07-25 15:10:00+00:00,813.00,260.00,386.33,646.24
2020-07-25 15:15:00+00:00,814.00,1400.00,387.00,704.24
2020-07-25 15:20:00+00:00,819.67,1220.00,386.33,637.68
2020-07-25 15:25:00+00:00,825.33,35.00,385.67,509.28
2020-07-25 15:30:00+00:00,831.00,-466.00,385.00,481.12
2020-07-25 15:35:00+00:00,836.67,-1530.00,385.00,486.00
2020-07-25 15:40:00+00:00,842.33,-594.00,385.00,430.92
2020-07-25 15:45:00+00:00,848.00,123.00,385.00,396.52
2020-07-25 15:50:00+00:00,849.33,1760.00,385.00,417.36
2020-07-25 15:55:00+00:00,850.67,1880.00,385.00,480.32
2020-07-25 16:00:00+00:00,852.00,2020.00,385.00,544.24
2020-07-25 16:05:00+00:00,837.33,1510.00,384.33,574.68
2020-07-25 16:10:00+00:00,822.67,2250.00,383.67,536.04
2020-07-25 16:15:00+00:00,808.00,1260.00,383.00,485.72
2020-07-25 16:20:00+00:00,816.00,-1300.00,383.67,426.29
2020-07-25 16:25:00+00:00,824.00,-2740.00,384.33,342.77
2020-07-25 16:30:00+00:00,832.00,-1000.00,385.00,301.57
2020-07-25 16:35:00+00:00,840.33,418.00,385.00,345.89
2020-07-25 16:40:00+00:00,848.67,943.00,385.00,473.09
2020-07-25 16:45:00+00:00,857.00,1010.00,385.00,537.25
2020-07-25 16:50:00+00:00,851.33,746.00,384.33,581.53
2020-07-25 16:55:00+00:00,845.67,1160.00,383.67,626.73
2020-07-25 17:00:00+00:00,840.00,2030.00,383.00,615.13
2020-07-25 17:05:00+00:00,839.00,1660.00,382.67,537.09
2020-07-25 17:10:00+00:00,838.00,-654.00,382.33,465.81
2020-07-25 17:15:00+00:00,837.00,-998.00,382.00,280.21
2020-07-25 17:20:00+00:00,830.67,-85.70,382.00,98.21
2020-07-25 17:25:00+00:00,824.33,-868.00,382.00,61.41
2020-07-25 17:30:00+00:00,818.00,-995.00,382.00,180.17
2020-07-25 17:35:00+00:00,825.33,642.00,382.00,240.65
2020-07-25 17:40:00+00:00,832.67,1650.00,382.00,261.21
2020-07-25 17:45:00+00:00,840.00,1010.00,382.00,305.09
2020-07-25 17:50:00+00:00,857.00,1230.00,382.00,392.69
2020-07-25 17:55:00+00:00,874.00,2890.00,382.00,498.45
2020-07-25 18:00:00+00:00,891.00,1590.00,382.00,480.05
2020-07-25 18:05:00+00:00,891.67,68.90,382.00,367.37
2020-07-25 18:10:00+00:00,892.33,-272.00,382.00,198.57
2020-07-25 18:15:00+00:00,893.00,-2390.00,382.00,156.33
2020-07-25 18:20:00+00:00,896.67,-3290.00,382.00,180.25
2020-07-25 18:25:00+00:00,900.33,-2220.00,382.00,119.68
2020-07-25 18:30:00+00:00,904.00,229.00,382.00,105.20
2020-07-25 18:35:00+00:00,900.00,512.00,382.00,215.00
2020-07-25 18:40:00+00:00,896.00,932.00,382.00,309.32
2020-07-25 18:45:00+00:00,892.00,2040.00,382.00,340.12
2020-07-25 18:50:00+00:00,875.00,3200.00,381.33,351.32
2020-07-25 18:55:00+00:00,858.00,3390.00,380.67,328.92
2020-07-25 19:00:00+00:00,841.00,700.00,380.00,186.44
2020-07-25 19:05:00+00:00,844.67,-787.00,380.67,57.64
2020-07-25 19:10:00+00:00,848.33,-2560.00,381.33,20.92
2020-07-25 19:15:00+00:00,852.00,-1710.00,382.00,7.36
2020-07-25 19:20:00+00:00,851.00,-400.00,382.00,65.68
2020-07-25 19:25:00+00:00,850.00,-1600.00,382.00,244.08
2020-07-25 19:30:00+00:00,849.00,-1230.00,382.00,386.48
2020-07-25 19:35:00+00:00,846.67,1750.00,382.00,444.52
2020-07-25 19:40:00+00:00,844.33,3000.00,382.00,497.24
2020-07-25 19:45:00+00:00,842.00,2420.00,382.00,504.76
2020-07-25 19:50:00+00:00,839.33,1290.00,382.00,435.60
2020-07-25 19:55:00+00:00,836.67,670.00,382.00,301.40
2020-07-25 20:00:00+00:00,834.00,-672.00,382.00,189.24
2020-07-25 20:05:00+00:00,831.00,-1630.00,382.00,164.72
2020-07-25 20:10:00+00:00,828.00,-849.00,382.00,184.40
2020-07-25 20:15:00+00:00,825.00,-611.00,382.00,282.68
2020-07-25 20:20:00+00:00,835.00,-932.00,382.00,317.64
2020-07-25 20:25:00+00:00,845.00,1170.00,382.00,315.44
2020-07-25 20:30:00+00:00,855.00,1340.00,382.00,389.24
2020-07-25 20:35:00+00:00,858.67,1680.00,382.33,492.04
2020-07-25 20:40:00+00:00,862.33,1830.00,382.67,458.36
2020-07-25 20:45:00+00:00,866.00,1120.00,383.00,364.84
2020-07-25 20:50:00+00:00,863.67,311.00,383.00,327.64
2020-07-25 20:55:00+00:00,861.33,-155.00,383.00,338.44
2020-07-25 21:00:00+00:00,859.00,586.00,383.00,320.68
2020-07-25 21:05:00+00:00,857.67,86.90,383.67,336.48
2020-07-25 21:10:00+00:00,856.33,-295.00,384.33,400.31
2020-07-25 21:15:00+00:00,855.00,-103.00,385.00,471.07
2020-07-25 21:20:00+00:00,846.67,-836.00,385.00,538.31
2020-07-25 21:25:00+00:00,838.33,-455.00,385.00,597.07
2020-07-25 21:30:00+00:00,830.00,245.00,385.00,528.75
2020-07-25 21:35:00+00:00,825.67,1340.00,385.00,417.95
2020-07-25 21:40:00+00:00,821.33,908.00,385.00,330.55
2020-07-25 21:45:00+00:00,817.00,662.00,385.00,273.47
2020-07-25 21:50:00+00:00,823.67,1490.00,385.00,277.47
2020-07-25 21:55:00+00:00,830.33,1560.00,385.00,329.83
2020-07-25 22:00:00+00:00,837.00,226.00,385.00,432.03
2020-07-25 22:05:00+00:00,842.00,-277.00,385.67,450.59
2020-07-25 22:10:00+00:00,847.00,-34.20,386.33,440.23
2020-07-25 22:15:00+00:00,852.00,920.00,387.00,455.50
2020-07-25 22:20:00+00:00,848.00,1070.00,387.00,488.62
2020-07-25 22:25:00+00:00,844.00,537.00,387.00,506.10
2020-07-25 22:30:00+00:00,840.00,-538.00,387.00,499.26
2020-07-25 22:35:00+00:00,841.33,-1430.00,387.00,519.30
2020-07-25 22:40:00+00:00,842.67,-505.00,387.00,547.70
2020-07-25 22:45:00+00:00,844.00,403.00,387.00,593.78
2020-07-25 22:50:00+00:00,844.67,1220.00,387.00,601.10
2020-07-25 22:55:00+00:00,845.33,1620.00,387.00,588.30
2020-07-25 23:00:00+00:00,846.00,2400.00,387.00,525.91
2020-07-25 23:05:00+00:00,849.67,1050.00,387.00,492.03
2020-07-25 23:10:00+00:00,853.33,-172.00,387.00,457.51
2020-07-25 23:15:00+00:00,857.00,86.60,387.00,384.48
2020-07-25 23:20:00+00:00,861.67,725.00,387.00,318.28
2020-07-25 23:25:00+00:00,866.33,-399.00,387.00,270.60
2020-07-25 23:30:00+00:00,871.00,-626.00,387.00,315.12
2020-07-25 23:35:00+00:00,863.00,746.00,387.00,443.04
2020-07-25 23:40:00+00:00,855.00,2050.00,387.00,598.24
2020-07-25 23:45:00+00:00,847.00,2060.00,387.00,711.24
2020-07-25 23:50:00+00:00,843.00,845.00,387.00,732.00
2020-07-25 23:55:00+00:00,839.00,1170.00,387.00,701.00
2020-07-26 00:00:00+00:00,835.00,0.41,387.00,637.58
2020-07-26 00:05:00+00:00,837.00,-621.00,386.33,496.38
2020-07-26 00:10:00+00:00,839.00,-1140.00,385.67,375.58
2020-07-26 00:15:00+00:00,841.00,-1860.00,385.00,319.26
2020-07-26 00:20:00+00:00,843.00,-735.00,385.00,333.24
2020-07-26 00:25:00+00:00,845.00,-122.00,385.00,361.44
2020-07-26 00:30:00+00:00,847.00,1650.00,385.00,417.80
2020-07-26 00:35:00+00:00,845.67,2660.00,385.00,462.96
2020-07-26 00:40:00+00:00,844.33,2450.00,385.00,465.72
2020-07-26 00:45:00+00:00,843.00,2320.00,385.00,450.12
2020-07-26 00:50:00+00:00,837.67,922.00,385.00,446.52
2020-07-26 00:55:00+00:00,832.33,445.00,385.00,464.72
2020-07-26 01:00:00+00:00,827.00,34.60,385.00,400.08
2020-07-26 01:05:00+00:00,833.33,-1130.00,385.00,367.10
2020-07-26 01:10:00+00:00,839.67,-1970.00,385.00,370.58
2020-07-26 01:15:00+00:00,846.00,-1580.00,385.00,414.12
2020-07-26 01:20:00+00:00,856.33,436.00,385.00,469.80
2020-07-26 01:25:00+00:00,866.67,1430.00,385.00,488.80
2020-07-26 01:30:00+00:00,877.00,1010.00,385.00,524.28
2020-07-26 01:35:00+00:00,877.33,503.00,384.33,522.68
2020-07-26 01:40:00+00:00,877.67,815.00,383.67,498.68
2020-07-26 01:45:00+00:00,878.00,1660.00,383.00,419.28
2020-07-26 01:50:00+00:00,878.00,1970.00,383.00,368.88
2020-07-26 01:55:00+00:00,878.00,1300.00,383.00,362.80
2020-07-26 02:00:00+00:00,878.00,-446.00,383.00,347.76
2020-07-26 02:05:00+00:00,878.33,-824.00,383.00,329.94
2020-07-26 02:10:00+00:00,878.67,-534.00,383.00,355.90
2020-07-26 02:15:00+00:00,879.00,-51.50,383.00,414.70
2020-07-26 02:20:00+00:00,879.33,-468.00,391.33,462.66
2020-07-26 02:25:00+00:00,879.67,-260.00,399.67,482.62
2020-07-26 02:30:00+00:00,880.00,765.00,408.00,464.90
2020-07-26 02:35:00+00:00,880.33,1610.00,411.33,471.70
2020-07-26 02:40:00+00:00,880.67,2060.00,414.67,513.98
2020-07-26 02:45:00+00:00,881.00,465.00,418.00,529.38
2020-07-26 02:50:00+00:00,881.67,1060.00,419.00,497.98
2020-07-26 02:55:00+00:00,882.33,770.00,420.00,432.22
2020-07-26 03:00:00+00:00,883.00,68.90,421.00,398.70
2020-07-26 03:05:00+00:00,883.33,-411.00,421.00,398.70
2020-07-26 03:10:00+00:00,883.67,-481.00,421.00,362.46
2020-07-26 03:15:00+00:00,884.00,-500.00,421.00,336.62
2020-07-26 03:20:00+00:00,878.00,-381.00,421.00,326.16
2020-07-26 03:25:00+00:00,872.00,935.00,421.00,337.92
